 "x" ,
 "http://yago-knowledge.org/resource/_Q3024094" ,
 "http://yago-knowledge.org/resource/_Q3025790" ,
 "http://yago-knowledge.org/resource/_Q3027550" ,
 "http://yago-knowledge.org/resource/_Q3038544" ,
 "http://yago-knowledge.org/resource/_Q3038725" ,
 "http://yago-knowledge.org/resource/_Q3040404" ,
 "http://yago-knowledge.org/resource/_Q3040412" ,
 "http://yago-knowledge.org/resource/_Q3040940" ,
 "http://yago-knowledge.org/resource/_Q3044438" ,
 "http://yago-knowledge.org/resource/_Q3044979" ,
 "http://yago-knowledge.org/resource/_Q3049784" ,
 "http://yago-knowledge.org/resource/_Q3050166" ,
 "http://yago-knowledge.org/resource/_Q30527742" ,
 "http://yago-knowledge.org/resource/_Q3054321" ,
 "http://yago-knowledge.org/resource/_Q3058999" ,
 "http://yago-knowledge.org/resource/_Q3064506" ,
 "http://yago-knowledge.org/resource/_Q3066654" ,
 "http://yago-knowledge.org/resource/_Q3069792" ,
